Kp:0.250000,Ki:0.010000,Kd:4.000000
  3000,  2848,    24, 152,10.000,-24.000
  3000,  2854,    22, 146,10.000,-24.000
  3000,  2860,    21, 140,10.000,-24.000
  3000,  2865,    23, 135,10.000,-20.000
  3000,  2871,    18, 129,10.000,-24.000
  3000,  2876,    21, 124,10.000,-20.000
  3000,  2881,    19, 119,10.000,-20.000
  3000,  2886,    18, 114,10.000,-20.000
  3000,  2891,    17, 109,10.000,-20.000
  3000,  2896,    16, 104,10.000,-20.000
  3000,  2900,    19, 100,10.000,-16.000
  3000,  2904,    18,  96,10.000,-16.000
  3000,  2908,    17,  92,10.000,-16.000
  3000,  2913,    11,  87,10.000,-20.000
  3000,  2916,    19,  84,10.000,-12.000
  3000,  2920,    14,  80,10.000,-16.000
  3000,  2923,    17,  77,10.000,-12.000
  3000,  2927,    12,  73,10.000,-16.000
  3000,  2930,    15,  70,10.000,-12.000
  3000,  2934,    10,  66,10.000,-16.000
  3000,  2937,    13,  63,10.000,-12.000
  3000,  2939,    17,  61,10.000,-8.000
  3000,  2942,    12,  58,10.000,-12.000
  3000,  2945,    11,  55,10.000,-12.000
  3000,  2948,    11,  52,10.000,-12.000
  3000,  2950,    14,  50,10.000,-8.000
  3000,  2953,     9,  47,10.000,-12.000
  3000,  2956,     9,  44,10.000,-12.000
  3000,  2958,    12,  42,10.000,-8.000
  3000,  2960,    12,  40,10.000,-8.000
  3000,  2962,    11,  38,10.000,-8.000
  3000,  2964,    11,  36,10.000,-8.000
  3000,  2966,    10,  34,10.000,-8.000
  3000,  2968,    10,  32,10.000,-8.000
  3000,  2970,     9,  30,10.000,-8.000
  3000,  2972,     9,  28,10.000,-8.000
  3000,  2973,    12,  27,10.000,-4.000
  3000,  2975,     8,  25,10.000,-8.000
  3000,  2977,     7,  23,10.000,-8.000
  3000,  2979,     7,  21,10.000,-8.000
  3000,  2980,    11,  20,10.000,-4.000
  3000,  2982,     6,  18,10.000,-8.000
  3000,  2983,    10,  17,10.000,-4.000
  3000,  2985,     5,  15,10.000,-8.000
  3000,  2986,     9,  14,10.000,-4.000
  3000,  2986,    13,  14,10.000,0.000
  3000,  2987,     9,  13,10.000,-4.000
  3000,  2988,     9,  12,10.000,-4.000
  3000,  2990,     4,  10,10.000,-8.000
  3000,  2991,     8,   9,10.000,-4.000
  3000,  2993,     3,   7,10.000,-8.000
  3000,  2993,    11,   7,10.000,0.000
  3000,  2994,     7,   6,10.000,-4.000
  3000,  2995,     7,   5,10.000,-4.000
  3000,  2996,     7,   4,10.000,-4.000
  3000,  2997,     6,   3,10.000,-4.000
  3000,  2998,     6,   2,10.000,-4.000
  3000,  3000,     2,   0,10.000,-8.000
  3000,  3001,     5,  -1,9.990,-4.000
  3000,  3001,     9,  -1,9.980,0.000
  3000,  3001,     9,  -1,9.970,0.000
  3000,  3001,     9,  -1,9.960,0.000
  3000,  3001,     9,  -1,9.950,0.000
  3000,  3002,     5,  -2,9.930,-4.000
  3000,  3002,     9,  -2,9.910,0.000
  3000,  3002,     9,  -2,9.890,0.000
  3000,  3003,     5,  -3,9.860,-4.000
  3000,  3003,     9,  -3,9.830,0.000
  3000,  3003,     9,  -3,9.800,0.000
  3000,  3004,     4,  -4,9.760,-4.000
  3000,  3005,     4,  -5,9.710,-4.000
  3000,  3006,     4,  -6,9.650,-4.000
  3000,  3007,     3,  -7,9.580,-4.000
  3000,  3008,     3,  -8,9.500,-4.000
  3000,  3008,     7,  -8,9.420,0.000
  3000,  3008,     7,  -8,9.340,0.000
  3000,  3008,     7,  -8,9.260,0.000
  3000,  3008,     7,  -8,9.180,0.000
  3000,  3008,     7,  -8,9.100,0.000
  3000,  3008,     7,  -8,9.020,0.000
  3000,  3008,     6,  -8,8.940,0.000
  3000,  3008,     6,  -8,8.860,0.000
  3000,  3008,     6,  -8,8.780,0.000
  3000,  3008,     6,  -8,8.700,0.000
  3000,  3008,     6,  -8,8.620,0.000
  3000,  3008,     6,  -8,8.540,0.000
  3000,  3008,     6,  -8,8.460,0.000
  3000,  3008,     6,  -8,8.380,0.000
  3000,  3008,     6,  -8,8.300,0.000
  3000,  3008,     6,  -8,8.220,0.000
  3000,  3008,     6,  -8,8.140,0.000
  3000,  3008,     6,  -8,8.060,0.000
  3000,  3008,     5,  -8,7.980,0.000
  3000,  3008,     5,  -8,7.900,0.000
  3000,  3008,     5,  -8,7.820,0.000
  3000,  3008,     5,  -8,7.740,0.000
  3000,  3008,     5,  -8,7.660,0.000
  3000,  3008,     5,  -8,7.580,0.000
  3000,  3008,     5,  -8,7.500,0.000
  3000,  3008,     5,  -8,7.420,0.000
  3000,  3008,     5,  -8,7.340,0.000
  3000,  3008,     5,  -8,7.260,0.000
  3000,  3008,     5,  -8,7.180,0.000
  3000,  3008,     5,  -8,7.100,0.000
  3000,  3008,     5,  -8,7.020,0.000
  3000,  3008,     4,  -8,6.940,0.000
  3000,  3008,     4,  -8,6.860,0.000
  3000,  3008,     4,  -8,6.780,0.000
  3000,  3008,     4,  -8,6.700,0.000
  3000,  3008,     4,  -8,6.620,0.000
  3000,  3008,     4,  -8,6.540,0.000
  3000,  3008,     4,  -8,6.460,0.000
  3000,  3008,     4,  -8,6.380,0.000
  3000,  3008,     4,  -8,6.300,0.000
  3000,  3008,     4,  -8,6.220,0.000
  3000,  3008,     4,  -8,6.140,0.000
  3000,  3008,     4,  -8,6.060,0.000
  3000,  3008,     3,  -8,5.980,0.000
  3000,  3008,     3,  -8,5.900,0.000
  3000,  3008,     3,  -8,5.820,0.000
  3000,  3008,     3,  -8,5.740,0.000
  3000,  3008,     3,  -8,5.660,0.000
  3000,  3008,     3,  -8,5.580,0.000
  3000,  3008,     3,  -8,5.500,0.000
  3000,  3008,     3,  -8,5.420,0.000
  3000,  3008,     3,  -8,5.340,0.000
  3000,  3008,     3,  -8,5.260,0.000
  3000,  3008,     3,  -8,5.180,0.000
  3000,  3008,     3,  -8,5.100,0.000
  3000,  3008,     3,  -8,5.020,0.000
  3000,  3008,     2,  -8,4.940,0.000
  3000,  3008,     2,  -8,4.860,0.000
  3000,  3008,     2,  -8,4.780,0.000
  3000,  3008,     2,  -8,4.700,0.000
  3000,  3008,     2,  -8,4.620,0.000
  3000,  3008,     2,  -8,4.540,0.000
  3000,  3008,     2,  -8,4.460,0.000
  3000,  3008,     2,  -8,4.380,0.000
  3000,  3008,     2,  -8,4.300,0.000
  3000,  3008,     2,  -8,4.220,0.000
  3000,  3008,     2,  -8,4.140,0.000
  3000,  3008,     2,  -8,4.060,0.000
  3000,  3008,     1,  -8,3.980,0.000
  3000,  3008,     1,  -8,3.900,0.000
  3000,  3008,     1,  -8,3.820,0.000
  3000,  3008,     1,  -8,3.740,0.000
  3000,  3008,     1,  -8,3.660,0.000
  3000,  3008,     1,  -8,3.580,0.000
  3000,  3008,     1,  -8,3.500,0.000
  3000,  3008,     1,  -8,3.420,0.000
  3000,  3008,     1,  -8,3.340,0.000
  3000,  3008,     1,  -8,3.260,0.000
  3000,  3008,     1,  -8,3.180,0.000
  3000,  3008,     1,  -8,3.100,0.000
  3000,  3008,     1,  -8,3.020,0.000
  3000,  3008,     0,  -8,2.940,0.000
  3000,  3008,     0,  -8,2.860,0.000
  3000,  3008,     0,  -8,2.780,0.000
  3000,  3008,     0,  -8,2.700,0.000
  3000,  3007,     4,  -7,2.630,4.000
  3000,  3007,     0,  -7,2.560,0.000
  3000,  3007,     0,  -7,2.490,0.000
  3000,  3007,     0,  -7,2.420,0.000
  3000,  3007,     0,  -7,2.350,0.000
  3000,  3007,     0,  -7,2.280,0.000
  3000,  3007,     0,  -7,2.210,0.000
  3000,  3007,     0,  -7,2.140,0.000
  3000,  3007,     0,  -7,2.070,0.000
  3000,  3007,     0,  -7,2.000,0.000
  3000,  3007,     0,  -7,1.930,0.000
  3000,  3007,     0,  -7,1.860,0.000
  3000,  3007,     0,  -7,1.790,0.000
  3000,  3007,     0,  -7,1.720,0.000
  3000,  3007,     0,  -7,1.650,0.000
  3000,  3007,     0,  -7,1.580,0.000
  3000,  3007,     0,  -7,1.510,0.000
  3000,  3007,     0,  -7,1.440,0.000
  3000,  3007,     0,  -7,1.370,0.000
  3000,  3007,     0,  -7,1.300,0.000
  3000,  3007,     0,  -7,1.230,0.000
  3000,  3007,     0,  -7,1.160,0.000
  3000,  3007,     0,  -7,1.090,0.000
  3000,  3007,     0,  -7,1.020,0.000
  3000,  3007,     0,  -7,0.950,0.000
  3000,  3007,     0,  -7,0.880,0.000
  3000,  3007,     0,  -7,0.810,0.000
  3000,  3007,    -1,  -7,0.740,0.000
  3000,  3007,    -1,  -7,0.670,0.000
  3000,  3007,    -1,  -7,0.600,0.000
  3000,  3007,    -1,  -7,0.530,0.000
  3000,  3007,    -1,  -7,0.460,0.000
  3000,  3007,    -1,  -7,0.390,0.000
  3000,  3007,    -1,  -7,0.320,0.000
  3000,  3007,    -1,  -7,0.250,0.000
  3000,  3007,    -1,  -7,0.180,0.000
  3000,  3007,    -1,  -7,0.110,0.000
  3000,  3007,    -1,  -7,0.040,0.000
  3000,  3007,    -1,  -7,-0.030,0.000
  3000,  3007,    -1,  -7,-0.100,0.000
  3000,  3007,    -1,  -7,-0.170,0.000
  3000,  3007,    -1,  -7,-0.240,0.000
  3000,  3007,    -2,  -7,-0.310,0.000
  3000,  3007,    -2,  -7,-0.380,0.000
  3000,  3007,    -2,  -7,-0.450,0.000
  3000,  3007,    -2,  -7,-0.520,0.000
  3000,  3007,    -2,  -7,-0.590,0.000
  3000,  3007,    -2,  -7,-0.660,0.000
  3000,  3007,    -2,  -7,-0.730,0.000
  3000,  3007,    -2,  -7,-0.800,0.000
  3000,  3007,    -2,  -7,-0.870,0.000
  3000,  3007,    -2,  -7,-0.940,0.000
  3000,  3007,    -2,  -7,-1.010,0.000
  3000,  3007,    -2,  -7,-1.080,0.000
  3000,  3007,    -2,  -7,-1.150,0.000
  3000,  3007,    -2,  -7,-1.220,0.000
  3000,  3007,    -3,  -7,-1.290,0.000
  3000,  3007,    -3,  -7,-1.360,0.000
  3000,  3007,    -3,  -7,-1.430,0.000
  3000,  3007,    -3,  -7,-1.500,0.000
  3000,  3007,    -3,  -7,-1.570,0.000
  3000,  3007,    -3,  -7,-1.640,0.000
  3000,  3007,    -3,  -7,-1.710,0.000
  3000,  3007,    -3,  -7,-1.780,0.000
  3000,  3007,    -3,  -7,-1.850,0.000
  3000,  3007,    -3,  -7,-1.920,0.000
  3000,  3007,    -3,  -7,-1.990,0.000
  3000,  3007,    -3,  -7,-2.060,0.000
  3000,  3007,    -3,  -7,-2.130,0.000
  3000,  3007,    -3,  -7,-2.200,0.000
  3000,  3007,    -4,  -7,-2.270,0.000
  3000,  3007,    -4,  -7,-2.340,0.000
  3000,  3007,    -4,  -7,-2.410,0.000
  3000,  3007,    -4,  -7,-2.480,0.000
  3000,  3007,    -4,  -7,-2.550,0.000
  3000,  3007,    -4,  -7,-2.620,0.000
  3000,  3007,    -4,  -7,-2.690,0.000
  3000,  3007,    -4,  -7,-2.760,0.000
  3000,  3007,    -4,  -7,-2.830,0.000
  3000,  3007,    -4,  -7,-2.900,0.000
  3000,  3007,    -4,  -7,-2.970,0.000
  3000,  3007,    -4,  -7,-3.040,0.000
  3000,  3007,    -4,  -7,-3.110,0.000
  3000,  3007,    -4,  -7,-3.180,0.000
  3000,  3007,    -5,  -7,-3.250,0.000
  3000,  3007,    -5,  -7,-3.320,0.000
  3000,  3007,    -5,  -7,-3.390,0.000
  3000,  3006,     0,  -6,-3.450,4.000
  3000,  3006,    -5,  -6,-3.510,0.000
  3000,  3006,    -5,  -6,-3.570,0.000
  3000,  3006,    -5,  -6,-3.630,0.000
  3000,  3006,    -5,  -6,-3.690,0.000
  3000,  3006,    -5,  -6,-3.750,0.000
  3000,  3006,    -5,  -6,-3.810,0.000
  3000,  3006,    -5,  -6,-3.870,0.000
  3000,  3006,    -5,  -6,-3.930,0.000
  3000,  3006,    -5,  -6,-3.990,0.000
  3000,  3006,    -5,  -6,-4.050,0.000
  3000,  3006,    -5,  -6,-4.110,0.000
  3000,  3006,    -5,  -6,-4.170,0.000
  3000,  3006,    -5,  -6,-4.230,0.000
  3000,  3006,    -5,  -6,-4.290,0.000
  3000,  3006,    -5,  -6,-4.350,0.000
  3000,  3006,    -5,  -6,-4.410,0.000
  3000,  3006,    -5,  -6,-4.470,0.000
  3000,  3006,    -6,  -6,-4.530,0.000
  3000,  3006,    -6,  -6,-4.590,0.000
  3000,  3006,    -6,  -6,-4.650,0.000
  3000,  3006,    -6,  -6,-4.710,0.000
  3000,  3006,    -6,  -6,-4.770,0.000
  3000,  3006,    -6,  -6,-4.830,0.000
  3000,  3006,    -6,  -6,-4.890,0.000
  3000,  3006,    -6,  -6,-4.950,0.000
  3000,  3006,    -6,  -6,-5.010,0.000
  3000,  3006,    -6,  -6,-5.070,0.000
  3000,  3006,    -6,  -6,-5.130,0.000
  3000,  3006,    -6,  -6,-5.190,0.000
  3000,  3006,    -6,  -6,-5.250,0.000
  3000,  3006,    -6,  -6,-5.310,0.000
  3000,  3006,    -6,  -6,-5.370,0.000
  3000,  3006,    -6,  -6,-5.430,0.000
  3000,  3006,    -6,  -6,-5.490,0.000
  3000,  3006,    -7,  -6,-5.550,0.000
  3000,  3006,    -7,  -6,-5.610,0.000
  3000,  3006,    -7,  -6,-5.670,0.000
  3000,  3006,    -7,  -6,-5.730,0.000
  3000,  3006,    -7,  -6,-5.790,0.000
  3000,  3006,    -7,  -6,-5.850,0.000
  3000,  3006,    -7,  -6,-5.910,0.000
  3000,  3006,    -7,  -6,-5.970,0.000
  3000,  3006,    -7,  -6,-6.030,0.000
  3000,  3006,    -7,  -6,-6.090,0.000
  3000,  3006,    -7,  -6,-6.150,0.000
  3000,  3006,    -7,  -6,-6.210,0.000
  3000,  3006,    -7,  -6,-6.270,0.000
  3000,  3006,    -7,  -6,-6.330,0.000
  3000,  3006,    -7,  -6,-6.390,0.000
  3000,  3006,    -7,  -6,-6.450,0.000
  3000,  3006,    -8,  -6,-6.510,0.000
  3000,  3006,    -8,  -6,-6.570,0.000
  3000,  3006,    -8,  -6,-6.630,0.000
  3000,  3006,    -8,  -6,-6.690,0.000
  3000,  3006,    -8,  -6,-6.750,0.000
  3000,  3006,    -8,  -6,-6.810,0.000
  3000,  3006,    -8,  -6,-6.870,0.000
  3000,  3006,    -8,  -6,-6.930,0.000
  3000,  3006,    -8,  -6,-6.990,0.000
  3000,  3006,    -8,  -6,-7.050,0.000
  3000,  3006,    -8,  -6,-7.110,0.000
  3000,  3006,    -8,  -6,-7.170,0.000
  3000,  3006,    -8,  -6,-7.230,0.000
  3000,  3006,    -8,  -6,-7.290,0.000
  3000,  3006,    -8,  -6,-7.350,0.000
  3000,  3006,    -8,  -6,-7.410,0.000
  3000,  3006,    -8,  -6,-7.470,0.000
  3000,  3006,    -9,  -6,-7.530,0.000
  3000,  3006,    -9,  -6,-7.590,0.000
  3000,  3006,    -9,  -6,-7.650,0.000
  3000,  3006,    -9,  -6,-7.710,0.000
  3000,  3006,    -9,  -6,-7.770,0.000
  3000,  3006,    -9,  -6,-7.830,0.000
  3000,  3006,    -9,  -6,-7.890,0.000
  3000,  3005,    -5,  -5,-7.940,4.000
  3000,  3005,    -9,  -5,-7.990,0.000
  3000,  3005,    -9,  -5,-8.040,0.000
  3000,  3005,    -9,  -5,-8.090,0.000
  3000,  3005,    -9,  -5,-8.140,0.000
  3000,  3005,    -9,  -5,-8.190,0.000
  3000,  3005,    -9,  -5,-8.240,0.000
  3000,  3005,    -9,  -5,-8.290,0.000
  3000,  3005,    -9,  -5,-8.340,0.000
  3000,  3005,    -9,  -5,-8.390,0.000
  3000,  3005,    -9,  -5,-8.440,0.000
  3000,  3005,    -9,  -5,-8.490,0.000
  3000,  3005,    -9,  -5,-8.540,0.000
  3000,  3005,    -9,  -5,-8.590,0.000
  3000,  3005,    -9,  -5,-8.640,0.000
  3000,  3005,    -9,  -5,-8.690,0.000
  3000,  3005,    -9,  -5,-8.740,0.000
  3000,  3005,   -10,  -5,-8.790,0.000
  3000,  3005,   -10,  -5,-8.840,0.000
  3000,  3005,   -10,  -5,-8.890,0.000
  3000,  3005,   -10,  -5,-8.940,0.000
  3000,  3005,   -10,  -5,-8.990,0.000
  3000,  3005,   -10,  -5,-9.040,0.000
  3000,  3005,   -10,  -5,-9.090,0.000
  3000,  3005,   -10,  -5,-9.140,0.000
  3000,  3005,   -10,  -5,-9.190,0.000
  3000,  3005,   -10,  -5,-9.240,0.000
  3000,  3004,    -6,  -4,-9.280,4.000
  3000,  3004,   -10,  -4,-9.320,0.000
  3000,  3004,   -10,  -4,-9.360,0.000
  3000,  3004,   -10,  -4,-9.400,0.000
  3000,  3003,    -6,  -3,-9.430,4.000
  3000,  3002,    -5,  -2,-9.450,4.000
  3000,  3001,    -5,  -1,-9.460,4.000
  3000,  3000,    -5,   0,-9.460,4.000
  3000,  2999,    -5,   1,-9.450,4.000
  3000,  2998,    -4,   2,-9.430,4.000
  3000,  2998,    -8,   2,-9.410,0.000
  3000,  2998,    -8,   2,-9.390,0.000
  3000,  2998,    -8,   2,-9.370,0.000
  3000,  2998,    -8,   2,-9.350,0.000
  3000,  2998,    -8,   2,-9.330,0.000
  3000,  2998,    -8,   2,-9.310,0.000
  3000,  2998,    -8,   2,-9.290,0.000
  3000,  2998,    -8,   2,-9.270,0.000
  3000,  2998,    -8,   2,-9.250,0.000
  3000,  2998,    -8,   2,-9.230,0.000
  3000,  2998,    -8,   2,-9.210,0.000
  3000,  2998,    -8,   2,-9.190,0.000
  3000,  2998,    -8,   2,-9.170,0.000
  3000,  2998,    -8,   2,-9.150,0.000
  3000,  2998,    -8,   2,-9.130,0.000
  3000,  2998,    -8,   2,-9.110,0.000
  3000,  2998,    -8,   2,-9.090,0.000
  3000,  2998,    -8,   2,-9.070,0.000
  3000,  2998,    -8,   2,-9.050,0.000
  3000,  2998,    -8,   2,-9.030,0.000
  3000,  2998,    -8,   2,-9.010,0.000
  3000,  2998,    -8,   2,-8.990,0.000
  3000,  2998,    -8,   2,-8.970,0.000
  3000,  2998,    -8,   2,-8.950,0.000
  3000,  2998,    -8,   2,-8.930,0.000
  3000,  2998,    -8,   2,-8.910,0.000
  3000,  2998,    -8,   2,-8.890,0.000
  3000,  2998,    -8,   2,-8.870,0.000
  3000,  2998,    -8,   2,-8.850,0.000
  3000,  2998,    -8,   2,-8.830,0.000
  3000,  2998,    -8,   2,-8.810,0.000
  3000,  2998,    -8,   2,-8.790,0.000
  3000,  2998,    -8,   2,-8.770,0.000
  3000,  2998,    -8,   2,-8.750,0.000
  3000,  2998,    -8,   2,-8.730,0.000
  3000,  2998,    -8,   2,-8.710,0.000
  3000,  2998,    -8,   2,-8.690,0.000
  3000,  2998,    -8,   2,-8.670,0.000
  3000,  2998,    -8,   2,-8.650,0.000
  3000,  2998,    -8,   2,-8.630,0.000
  3000,  2998,    -8,   2,-8.610,0.000
  3000,  2998,    -8,   2,-8.590,0.000
  3000,  2998,    -8,   2,-8.570,0.000
  3000,  2998,    -8,   2,-8.550,0.000
  3000,  2998,    -8,   2,-8.530,0.000
  3000,  2998,    -8,   2,-8.510,0.000
  3000,  2998,    -7,   2,-8.490,0.000
  3000,  2998,    -7,   2,-8.470,0.000
  3000,  2998,    -7,   2,-8.450,0.000
  3000,  2998,    -7,   2,-8.430,0.000
  3000,  2998,    -7,   2,-8.410,0.000
  3000,  2998,    -7,   2,-8.390,0.000
  3000,  2998,    -7,   2,-8.370,0.000
  3000,  2998,    -7,   2,-8.350,0.000
  3000,  2998,    -7,   2,-8.330,0.000
