Kp:0.250000,Ki:0.008000,Kd:3.100000
   562,     0, 255,   562,4.496,1742.200,1887
   562,   155,-255,   407,7.752,-480.500,-370
   562,   157, 103,   405,8.000,-6.200,103
   562,   139, 169,   423,8.000,55.800,169
   562,   285,-255,   277,8.000,-452.600,-375
   562,   237, 238,   325,8.000,148.800,238
   562,   276,-41,   286,8.000,-120.900,-41
   562,   351,-171,   211,8.000,-232.500,-171
   562,   236, 255,   326,8.000,356.500,446
   562,   288,-84,   274,8.000,-161.200,-84
   562,   344,-111,   218,8.000,-173.600,-111
   562,   247, 255,   315,8.000,300.700,387
   562,   339,-221,   223,8.000,-285.200,-221
   562,   331, 90,   231,8.000,24.800, 90
   562,   305, 152,   257,8.000,80.600,152
   562,   437,-255,   125,8.000,-409.200,-369
   562,   389, 200,   173,8.000,148.800,200
   562,   402,  7,   160,8.000,-40.300,  7
   562,   490,-246,    72,8.000,-272.800,-246
   562,   359, 255,   203,8.000,406.100,464
   562,   369, 25,   193,8.000,-31.000, 25
   562,   486,-255,    76,8.000,-362.700,-335
   562,   366, 255,   196,8.000,372.000,429
   562,   378, 16,   184,8.000,-37.200, 16
   562,   493,-255,    69,8.000,-356.500,-331
   562,   374, 255,   188,8.000,368.900,423
   562,   383, 24,   179,8.000,-27.900, 24
   562,   502,-255,    60,8.000,-368.900,-345
   562,   383, 255,   179,8.000,368.900,421
   562,   392, 22,   170,8.000,-27.900, 22
   562,   510,-255,    52,8.000,-365.800,-344
   562,   700,-255,  -138,6.896,-589.000,-616
   562,   712,-69,  -150,5.696,-37.200,-69
   562,   575, 255,   -13,5.592,424.700,427
   562,   367, 255,   195,7.152,644.800,700
   562,   348, 120,   214,8.000,58.900,120
   562,   515,-255,    47,8.000,-517.700,-497
   562,   754,-255,  -192,6.464,-740.900,-782
   562,   796,-184,  -234,4.592,-130.200,-184
   562,   603, 255,   -41,4.264,598.300,592
   562,   630,-96,   -68,3.720,-83.700,-96
   562,   677,-171,  -115,2.800,-145.700,-171
   562,   535, 255,    27,3.016,440.200,449
   562,   572,-114,   -10,2.936,-114.700,-114
   562,   597,-83,   -35,2.656,-77.500,-83
   562,   501, 255,    61,3.144,297.600,315
   562,   603,-255,   -41,2.816,-316.200,-323
   562,   590, 35,   -28,2.592,40.300, 35
   562,   462, 255,   100,3.392,396.800,425
   562,   577,-255,   -15,3.272,-356.500,-356
   562,   567, 32,    -5,3.232,31.000, 32
   562,   450, 255,   112,4.128,362.700,394
   562,   565,-255,    -3,4.104,-356.500,-353
   562,   565,  3,    -3,4.080,0.000,  3
   562,   466, 255,    96,4.848,306.900,335
   562,   601,-255,   -39,4.536,-418.500,-423
   562,   592, 24,   -30,4.296,27.900, 24
   562,   478, 255,    84,4.968,353.400,379
   562,   607,-255,   -45,4.608,-399.900,-406
   562,   603,  6,   -41,4.280,12.400,  6
   562,   507, 255,    55,4.720,297.600,316
